id,predicted_price
7853370100,619323.56
2523089025,911823.4
9476200680,260093.81
5714200140,425102.03
3575304895,555881.1
263000018,402482.7
8080400177,514828.62
6450304130,350032.53
514500090,545521.5
9477000300,428334.0
853600310,1468375.5
1951600240,209610.03
1099900120,332822.4
5323100120,482319.8
1223089016,450513.06
522059172,259951.22
1930300190,738964.25
9542840410,301838.88
8665050530,492319.38
5592900205,346634.5
5450300010,589454.1
2459960030,336301.44
3331500455,536671.25
3432500705,409568.97
3702900165,275567.44
5249803550,535031.4
626049058,419280.44
1788900380,178173.38
8075400360,228145.84
9113200250,775996.75
2738640040,705497.25
7821200307,485422.16
3530440140,241089.38
3582700130,445492.94
9276200569,749901.5
7197800020,588115.5
686200490,564677.0
3501600100,386105.56
6383000690,587228.3
7604400150,389214.75
5249801411,755601.5
2607720420,474353.28
9561100010,406617.75
1796370590,242131.56
4077800593,370821.8
854000165,239674.02
5536100010,661468.25
4188000670,859086.2
31000165,1273440.8
662350050,905945.75
4137000280,270406.06
6169901130,968980.1
1953400510,265208.28
7518506716,996477.75
1552520010,349351.56
7955080270,326830.12
9212900100,536560.25
3438500798,318750.72
7899800890,200913.02
4319200605,455099.06
1329300480,339907.62
8935100100,730142.6
5016001260,440265.84
4337600280,313623.12
1446401220,198100.56
7135521530,694510.5
6888900115,264392.1
2413301070,301041.12
345700040,255343.98
5566100145,416733.5
7634800070,343305.16
9346910500,612808.56
3529300060,302843.16
8128600060,1179061.6
8572900275,214490.38
4139420590,1515463.6
9274200322,615732.94
1472700200,570359.3
8820903380,507497.97
8563010130,752657.8
8965450110,852667.4
9274204230,509861.44
8165501700,349931.75
2193340260,505223.0
1860600290,813496.0
1222000055,192503.97
2492200280,441436.72
2488200455,379148.53
809001520,1001642.75
1796361140,237368.83
6398000011,814999.3
6813600365,553017.9
7504100920,808579.8
8835770330,706079.44
524059322,790242.4
4307330280,394176.94
1245002952,1125978.8
2021069059,302932.7
5700000595,615522.1
3629970930,742252.1
3336002215,257489.8
5100401060,702186.7
3278600750,289771.06
1126069045,933792.1
7568700175,330284.0
452001475,492614.78
9283800230,468839.88
1737300130,635809.4
6189600040,498973.28
3679400025,481567.88
1096100010,318850.75
9513900050,250945.2
5452800645,722479.75
273800100,238886.06
7228500037,504873.8
808300090,463213.78
2493200215,543078.2
5035300255,656880.5
3380900160,373665.0
3630000130,411511.7
7300400670,291461.16
6798100070,372513.25
8078400010,572284.8
5566100060,463589.88
2768200212,481026.72
4035900060,558174.94
9460000110,361001.6
7199320190,556707.1
2225039081,482884.53
9512200050,575857.1
2634500085,333633.1
3654800200,282556.84
2724079090,1116694.2
2597520720,749593.4
3034200426,379908.25
984000130,292229.88
7852020670,444077.03
7923500060,694855.0
2310030510,282594.84
2205500540,475367.72
2493200015,413638.75
7853361420,573382.9
5652600605,535116.06
5285200020,309551.9
9406530150,372719.72
5706300020,496584.03
3278602490,421099.3
7197000100,541626.8
4447300008,570109.1
7899800045,235914.78
9250900095,351140.56
9268851740,590023.3
8682261440,510169.8
7284900385,703286.5
8079040300,434237.8
2225300585,416246.94
3223039013,480191.6
2013801350,240072.75
4055701110,960398.4
3578401770,465466.0
4046500720,565208.75
6145601745,378597.16
5207200195,628398.4
1972201856,567837.75
7212680080,235774.66
7277100510,623848.94
522079022,515656.1
5605000440,850818.6
6632300230,349766.94
8815400165,682649.75
6708200320,524370.25
2426059076,583651.75
3260200200,566183.6
2770601741,520762.16
4338800500,240646.05
9201000320,800991.56
7655900038,344400.44
3625059140,595974.3
4222310010,208776.9
2114700115,291809.94
3291800710,299290.94
9406590010,418071.4
3025059124,2536504.2
7972601250,395387.75
930000470,925250.25
6690500060,486047.06
16000015,187411.89
5693501102,544387.5
8079040490,451890.47
7225000155,359827.78
8819900170,774376.25
7972601270,335676.94
1224069074,800724.25
5126900321,343391.94
3438501860,304624.28
2822069080,377398.2
1656600310,581702.4
3856900507,1180730.4
1626069139,445456.84
2524049257,1404242.5
3904960150,558718.7
7214820610,432126.0
7977201845,546147.2
2428100080,765943.0
2202500135,383082.25
1523550220,711623.44
2313900610,435010.84
4123840050,378233.03
2125059124,952084.25
1225039067,491377.03
6431500283,474085.56
2473380010,303013.03
5694501195,423235.16
2881700046,375916.44
6837820330,314565.5
2337300370,194614.77
3876540630,227434.6
626059317,346333.8
3374500520,348475.4
7228501903,376119.75
4019300051,516610.03
4232902615,567103.94
3546000090,263141.66
8127700215,779522.94
3438501100,336841.0
1769600066,589336.7
8146100610,574571.8
3052700695,547200.3
7954310210,642195.9
3761700053,2067763.9
1320069179,347980.25
1331900410,844770.94
7303100210,329656.84
2464400285,523591.72
6163901150,366052.38
8955800045,348288.38
2314300200,427556.94
9528104360,411651.8
4177100005,574025.2
8856960260,316137.2
1828001220,634110.8
3066400710,703512.5
624110610,877788.06
4040800260,418109.7
5019500215,557668.94
2481630180,901154.75
7203170190,669455.06
510001280,901131.56
9430110120,773093.8
1565950030,318439.28
9828202255,793662.25
3878900270,439307.47
8091600080,193295.75
1112000035,320508.62
2228900270,312626.06
6648701740,307206.8
1245003740,637651.1
2174503441,551191.9
7708250010,312930.0
6072300110,584190.25
2329800140,252220.42
1494300040,533903.9
3832050130,279605.53
7203100730,848254.44
7199330170,474567.3
7785000220,750478.2
1250201175,416537.62
4054500180,1046638.8
7905200061,416217.56
3751604895,184631.12
5220300140,292381.25
3323059027,334595.7
8651611980,910324.6
8673400190,554077.9
1668500100,876378.6
1023059365,535988.44
3308030060,338741.0
4232400860,849963.9
2144800615,224225.22
1568100920,1313560.9
9406510040,493306.8
2923049421,330416.0
1051000040,1500470.0
2077700042,640256.1
9423800030,264090.47
9818700455,641165.3
7133300675,331014.0
4113800550,713178.56
5553300375,1655492.4
2025701530,268434.84
7942601155,427490.06
7524300020,272319.56
2520069100,269058.66
5412300410,211421.72
7504110760,747217.4
2594200350,427084.62
2722059013,222135.34
8078430480,550793.0
1423069162,506239.7
8856001090,170922.62
7000100631,764068.75
4222200280,225377.98
7971300050,619746.6
2009001600,238631.03
6619910140,699541.9
2877100985,533544.56
1196000007,358490.56
1330850130,768007.9
6664900410,274159.8
1231001110,306664.38
9235900030,300053.4
9407101840,315273.38
9523103001,413570.12
2149800278,450634.25
7234601198,658513.2
9476700035,435707.53
9297301065,628177.25
518500700,835642.8
7843500090,333510.0
6056110780,319691.72
2345700260,349727.9
3509600070,236463.7
1431700280,340266.3
1623049174,277858.84
3024089049,298440.72
7853340450,377625.72
7732410360,790299.6
1446800995,304106.75
2946000285,244609.17
425079100,532967.9
3876313040,441018.06
1762600260,1022443.2
1925069121,870777.6
7443000480,743611.0
7820000015,348007.47
4027701253,464536.53
2826049165,367884.47
5426300060,848634.75
1278000210,168946.45
923000270,368913.2
7657600005,264479.88
3024079057,419554.8
3276180020,298436.16
7304300760,295132.03
3908100020,536588.4
8835400805,682747.44
4051150070,218762.98
3904930530,456282.44
6163900971,362394.47
7942600310,440254.5
4365700330,231576.25
423059207,287530.03
3992700265,319942.12
7177300090,470812.22
2540820010,602645.4
5700002510,899438.44
5201000030,574517.0
7631800015,1515192.0
2922702965,638992.8
1525059198,960381.0
1245003160,731493.4
3810000455,314947.03
7855600080,625140.7
5701500030,1004784.7
7504020400,656374.5
1402600570,320227.56
7575610760,267053.94
8731990370,390618.12
5021900090,797387.25
290000075,470934.38
2841500010,509281.7
3955900830,436386.62
7852110140,570365.3
1311400350,238166.1
7773800015,571802.0
4123400320,526266.0
2725069157,827243.4
666000143,760592.2
5101408678,516863.8
6371000026,352409.34
2024059084,680206.94
7283900036,336828.2
8881900230,745570.2
3959400135,323283.75
7696610270,243506.62
1689400150,826818.25
5103900015,425889.66
1441000350,446297.94
5101408735,313790.1
3126059027,1946944.8
2320069014,463016.8
9541600015,652714.7
8682320420,706854.94
1562200090,582296.9
3395070980,571857.1
7349600230,241266.72
522049122,257915.47
869700060,284867.78
811000055,1210081.2
1221059176,372404.2
1523059103,450790.28
2025760210,753240.1
9218400088,313296.4
8682292020,443713.38
2623089135,463800.8
3758900259,1373008.9
524069049,540304.06
3121500150,886139.4
5581400080,828865.44
8087800020,454696.94
4070700290,820356.5
3296000170,647275.25
9238500040,507930.34
2744600040,360943.4
6813600380,628329.44
6140100150,507020.97
2201500555,438229.12
2600110250,622042.3
4337000275,166372.53
1186000150,610421.75
1972201963,514418.34
1105000745,340154.72
2887700560,604525.94
4039700080,617905.9
522049104,310012.75
7520000695,209181.28
7714000310,412010.0
4319200060,667733.5
8624700015,601445.4
5104520610,307885.2
2354300845,319351.97
3824100291,466426.72
6151800612,240916.31
5454200080,954351.44
6413600290,345191.9
2131200065,309642.84
1459920010,275069.1
50300090,403678.2
2326300090,594171.4
7714000070,410260.12
3630180500,1029719.6
1727850340,1054589.2
8691430330,997825.25
2310030390,259814.4
5561400610,554861.0
7010701016,505364.7
7883605915,257427.19
1282300995,352099.94
4040700310,465947.9
3353400435,227387.1
2143701015,499067.03
255450020,357003.75
1020069017,338246.47
4038200120,507820.4
9284801100,289141.12
1965200075,568939.75
847100047,518513.78
4038700720,535280.44
6815100085,803613.7
2508000020,271813.62
255520180,674026.5
6822100750,587305.6
869700050,317307.34
1775801405,525279.2
6600400090,216487.06
7202330270,423828.12
1683400165,837465.0
2625069070,1102127.8
7625702440,425409.84
3388000640,224788.11
1899400365,269696.28
6899990200,892686.6
5569700020,905033.9
986000045,303948.12
3293700221,328974.38
3764800250,363138.28
2291400566,378960.2
4219401236,1757886.6
4239400840,174168.52
7211400990,211957.92
7696500280,211498.75
7215721070,513024.0
3204850140,346653.03
4322200220,737161.6
2566300100,1084820.4
1944900090,433252.1
6648500390,299162.5
7385300020,716682.4
1704900135,333229.56
2877100655,811423.3
2726079098,593425.0
7625703800,468873.84
318300040,523803.0
7922800190,547152.9
2023049361,228781.61
8946400210,469994.4
6071600450,515017.2
4343800100,397724.2
1443300140,419755.3
1024039001,716236.9
2767704860,529191.06
7234600851,602775.25
644200065,838798.25
7784400035,712425.4
3826000560,209632.22
9272202260,438247.94
263000253,413632.03
3621059043,511176.97
240000130,548252.9
1352300120,198742.62
7849200861,288573.66
2487700130,501975.44
1796100140,285731.1
7234601221,508976.75
8651710190,446687.12
2916200091,537522.56
1232000915,496121.56
1545801970,275033.16
3211200420,325762.47
7686204675,188035.8
3141600210,177430.17
3959401284,502554.06
2113700825,261474.86
3876000710,409635.75
522069022,517360.44
3214200070,368597.03
1221039156,299129.44
259600790,457687.06
785000040,485947.88
8138870470,472680.2
2596300035,339764.7
540100057,1434494.6
3073500045,540643.2
5363200266,417803.97
8682261650,501384.56
3224510080,826100.25
3211270160,443265.9
9269200520,222324.81
293810190,486541.9
4197400043,328714.72
3026079031,337702.72
5332200405,958075.75
2473411210,323059.7
9268200315,490958.25
8123500050,597402.06
3221069091,481416.8
2485000165,656102.9
4058800215,520532.28
1926059039,826693.7
2533300680,925550.3
3343903640,331185.47
5700003705,1281307.9
2023049372,410094.25
4058800830,561961.9
3333002302,445120.94
2944500340,295432.78
1982200790,598599.7
8929000270,451254.38
8122101440,290860.0
7525530470,807461.7
9332800020,659914.5
3878900525,230490.23
5420300210,246886.48
9232900165,306168.78
6414100026,426688.1
3013300660,729393.8
7954300120,594300.56
1081200360,342428.2
2877102345,557064.06
2202500255,435433.8
7984400050,220716.92
9558020380,450318.06
7812801850,203761.52
8944460020,345458.7
2306400040,543466.75
8649400410,325936.47
7889602020,245847.52
2041000025,474573.66
871001484,589315.9
2767602141,539060.06
3630180470,823711.06
2769602140,481597.25
2473250280,319785.34
5422560660,514262.34
3756600240,373039.4
8651600160,785118.5
7202300540,861768.6
8961950250,443948.3
3303000130,429071.56
798000062,297785.7
1695900150,800365.44
1604730150,498678.34
4136930310,372303.38
8835401250,1373628.4
8665900328,398041.78
9262800255,281208.44
1853080570,807374.7
5556300114,762147.5
9517200290,416118.34
4037200295,497067.78
7417100123,394092.75
2620069077,200945.22
7922720040,683092.0
558100090,486064.7
257000037,280574.62
3319500385,445887.8
9297301520,329984.9
3580900090,348859.47
1321039076,179210.86
7227801581,294664.3
9407001620,292997.3
2130400150,332774.8
2312400200,224529.72
4046700210,428188.2
1193000480,905448.25
1492800296,585137.56
3013300017,443101.06
3630240140,586963.5
1049010390,352360.28
9320900420,162565.16
4315700060,384575.72
2591010290,304157.22
323089085,666423.6
6600400270,204983.77
2919701105,513371.0
7202360670,904257.4
8927600100,790097.7
3211700045,615190.0
4027701326,468575.7
1601600195,273080.0
7853280350,852933.4
3629970130,734846.06
7203120020,797838.4
9542900190,360886.62
8035350120,501146.5
1238501184,893950.06
251200240,499556.06
8945300200,200163.33
2162000160,1078615.2
5466310060,216955.4
1239400064,886549.3
5205000020,324890.03
1720800305,738799.4
7280300375,574673.2
2095800400,463905.66
7852010950,566172.8
1428001160,557534.94
9528104910,712495.4
8644210470,891344.25
7923300310,492580.5
254000100,612298.0
1931300688,501933.3
7007700030,459445.56
422049178,237240.06
422069067,438367.1
2923049393,403303.38
930000305,430355.5
2461900448,495464.3
2610100020,303573.0
2895550050,230337.73
7701700040,264674.4
2460900020,524296.25
9827700105,595309.1
1005000240,305095.0
7200001254,534782.44
866400040,497293.94
305000170,673216.44
2260800110,866620.5
3442000127,649398.5
5253300437,453158.8
7576700150,992569.2
5469501410,477200.5
5104531120,763071.1
723049434,305276.6
622069006,1076508.6
2517101200,320580.16
8159620160,242736.16
5561300640,435903.3
3317010130,208307.53
4364200250,372810.72
8732300060,687879.25
5603700025,749603.4
3585900190,974193.94
3996900575,258081.55
8731801260,240165.5
3810000860,324529.88
5700003585,1971059.9
6332000050,467376.03
9286100250,438559.0
9471201110,1008568.25
9290800050,535783.5
7300200400,635771.2
526069024,885739.75
1454600156,1045805.7
3904980360,500413.4
2626119062,264986.8
8651730290,439544.25
7611200195,697432.25
1919800260,567767.4
6632900354,286005.38
3972900195,314993.0
5151600170,300011.62
7016000440,447524.56
871000435,733442.3
9578060540,525604.94
2332700060,800240.25
766000240,282818.62
4363700200,299271.8
7100000250,320620.22
2781250560,235677.31
2781250100,342122.66
5419800220,257645.78
7147600245,257868.98
2926069083,901735.94
6189200125,756813.06
9542830160,294748.38
5152200020,269905.22
9412900045,461557.06
6600410480,181628.47
6979970080,545550.6
5636010280,275872.72
1732801300,913897.1
5561401530,528153.94
9578500510,337790.3
7304300906,327829.38
1223089077,582113.06
721049207,287638.9
8691330310,813240.75
1523069204,454147.4
3188100105,601218.9
6608500290,413381.25
2891400410,376502.3
7663700551,299617.62
5413200140,246558.72
425069139,646946.3
6713700155,359043.84
2767603505,462835.8
7789000080,258505.23
9211500620,235299.56
3750604417,203299.94
7922800320,550096.94
1471620240,368192.62
2222059052,330767.56
9551200270,990920.7
2767603160,519918.06
9406710060,371561.3
8929000250,366734.8
5538300120,424109.12
2223069120,455270.56
1652500060,1883189.1
8564500240,429893.2
3629700120,608191.56
3943600070,413399.75
4171200025,311933.62
2425049063,3888945.5
9828701650,394486.06
3581000340,354235.3
8100900015,370133.56
2125059161,1170119.4
304000380,197602.44
8146200070,1458694.8
686530170,549570.0
2917200645,453381.88
9547200530,773099.0
2122059199,391234.03
1150000740,644360.8
5706200060,300954.72
9265410010,221959.36
4083800555,498531.88
6152900332,336405.38
2520900301,220969.44
9828200790,495991.44
1657530180,293975.53
7471900045,263998.28
9828200460,405117.1
1775900140,471478.56
6139800430,456050.12
7214400005,503503.44
5332200026,512785.78
9510970300,790632.1
2540830020,424343.38
3392100140,194901.72
1326069191,339050.0
2125059112,930574.9
859000022,341169.0
8854100350,640314.1
121059007,216005.73
7977201707,526506.44
3859900060,2797388.5
8815400735,734496.44
705700530,343939.94
6600780130,366927.56
6378500105,394663.3
8143000310,479012.94
2877102330,717204.06
3526039074,549986.8
2115510300,264449.34
3024059014,1842165.0
2141330360,596491.2
546000400,508547.84
2071500011,429336.4
7972000240,232125.27
7016200460,456859.8
6204200180,430617.0
1552100135,1046065.06
88000173,441571.88
2581900235,764204.3
9211500560,236594.53
621069218,383487.25
1321970240,303392.1
798000630,300721.75
421000285,267227.2
2824600180,843476.5
3832051140,320974.5
1237500105,709203.4
8802400906,270213.75
3166900270,374149.25
3682000060,356279.97
5469700020,280729.06
1245001820,609860.25
9547205660,575597.4
7974700122,763397.25
7550801225,531635.8
1099950050,766992.7
1402900460,322938.03
7636800041,1043496.4
2115720270,261574.88
8651441750,195959.98
3904100035,277128.7
8815400020,641916.6
3303860590,456913.84
5427110040,1221118.8
1782000160,353899.3
6204420290,497722.88
3995700245,290855.0
7955040130,455906.2
1442880650,525461.06
8833510230,1000933.25
7283900551,450749.88
4396000180,255583.95
7504021310,672375.25
322059264,255429.23
3654800040,270908.38
2767704777,519527.5
3278602190,358711.5
3236500220,481884.4
3410600100,294517.12
629410180,757673.1
3352402250,191404.12
4363700304,342028.06
7237550130,1249623.8
9808590210,1207868.8
8074200175,268203.0
3463400330,439374.1
6306400140,920890.1
8564950250,540237.06
5381000070,221760.9
9826700697,496363.38
8132700190,452458.8
7943000020,192656.77
9547204675,600299.3
4112100101,539634.1
727500030,572021.25
114101426,370954.8
9274202005,718145.2
1193000380,874721.2
3039000020,476866.56
7852170130,713852.25
2624079010,566297.0
4137010540,280872.06
7576200012,796485.9
1138020020,333781.06
3969300030,201188.55
898000200,211383.0
5153100030,311252.53
5104532030,492327.38
4406000050,232613.23
9274203390,587115.2
8682290360,416627.4
6928600330,256066.78
4139680070,873279.2
6844702690,449265.4
2154970020,1905696.5
4385701285,1148820.9
2426059071,572397.8
2867300160,505115.56
9512500720,502990.38
1773101020,312054.44
8687800100,294532.28
3627800050,1384408.5
1604600227,275556.4
3300701170,382576.22
9250900111,482030.12
7015200790,630197.6
1311100490,252694.02
2469000010,848718.1
1982201596,545399.8
1862700290,357863.1
2586800270,241010.08
9528102772,506642.03
5490210200,453311.4
6669080020,429977.66
179003055,209839.84
1860600535,888619.75
1592000130,640744.75
3905040170,536753.7
9320500080,263004.94
9276200850,443961.0
224069114,651503.9
2260000340,584933.4
5096300130,410132.2
3432500215,362880.38
2600000050,719666.5
8856003839,224649.23
2492200435,409524.44
7855900110,1182955.2
6806100250,317848.56
2770603523,517101.47
1370800515,1830616.9
2726049150,517720.25
1226059161,525306.25
1068000375,2692234.5
9528104109,477919.62
5126310060,482826.5
1951820070,547923.56
1545805980,386354.56
9464700340,946184.44
4319200675,984364.2
7518500885,566961.1
7852020620,496026.94
869700370,348550.88
8643000190,257697.88
8902000267,526395.5
7972602435,246914.03
2050100210,1023478.25
6705120540,485538.84
2767601390,593009.2
4141000490,1144000.5
9345400350,799460.7
3222079162,319408.62
7789000120,235819.17
6646200770,764525.75
6666800180,827297.8
1725800280,451852.56
6117500460,959801.44
5470100220,227790.38
5457300478,466833.03
7550800195,568972.9
7787050180,557743.4
6204430250,538361.9
7640400250,501690.66
624110920,863673.3
3629920140,349879.0
7173700518,686392.4
3210200395,240744.06
2473480560,414369.97
2623089141,533560.3
1423800080,226433.64
2076400050,296393.12
3832060120,318364.6
7702600930,432719.8
5101404555,373098.12
3723800415,375533.75
3356403400,216123.8
9214400125,474413.0
1797500530,547497.9
9551201660,940618.9
3878900815,360878.7
1760650280,308418.88
5466410030,239778.03
6388930620,586279.9
2331300395,684099.2
9412700160,287839.78
871001611,628526.6
3142600120,594469.5
3995700220,344862.88
2310000280,263161.47
8039900400,416715.62
7504021510,738959.4
1959700445,1534156.8
1556200155,534521.9
3629960590,363138.28
259000240,458271.47
662440020,405889.0
3123049142,497501.72
321100260,751003.7
6840701095,518902.6
3738900165,404420.34
4427100130,400764.84
9238500100,479779.62
6145601810,351480.97
2570300090,357301.78
4017600010,496397.94
1005000220,349395.53
1257202120,517833.8
9527000490,524811.0
8691400080,723385.0
1726069084,456991.4
248000240,206842.64
6113400046,356003.16
2130702350,407650.56
920069052,249834.11
6071300160,568415.9
1623049041,149099.02
9268200285,347789.8
1843100520,369781.44
2887700826,624813.5
9122000385,566192.8
9475700220,376551.88
2804600005,799342.5
2896400300,375600.38
5015000180,666633.4
3630220180,793031.2
8832900780,545630.75
1568100300,436089.16
8718500610,387550.22
4147200140,1198860.0
1973700030,949038.3
8862000075,151250.55
9320990110,276204.94
1151100035,432189.88
2011000010,219308.19
1651500060,954814.8
446000190,637980.2
2344300220,866102.44
523049195,215879.48
9191200015,645717.25
7942601410,724203.7
7137800300,221583.11
7853300280,520143.22
6654700240,323331.88
569000050,597885.4
3584000180,229608.94
2026079055,317487.12
8898700880,273565.1
5075400150,608642.44
8731981360,373226.25
4222500020,225987.08
7996720050,570411.0
4077800094,654712.2
6446200365,665166.4
2824089053,495875.1
1311800220,226946.02
3522049063,541069.8
1721801280,195681.53
6131600240,202006.8
7202310040,610056.9
1123059125,568502.06
646910160,242843.6
5630500005,348895.4
3342100785,283865.2
9547205610,666725.56
1773100123,304312.72
3353400092,287060.7
217500015,389938.5
3649100031,407268.2
7896300150,290553.62
623049185,263150.94
1773100430,312568.22
1781500220,670430.7
3395380200,251403.2
2424059170,2310656.8
4389200765,1785269.6
1543000060,542157.56
6154900005,592401.56
2902200240,485049.2
1442880640,529519.2
8562770490,541407.4
2768300655,550387.7
3432501315,313018.66
5035300570,734982.0
3626039028,382843.38
3876540780,235063.16
327000100,892235.56
7551300065,481372.25
1312920060,245094.64
2215901230,265167.8
6306800010,445952.88
2767700022,509077.75
5589900610,470203.3
4320200020,615532.75
5249804655,586095.4
9238500480,523518.84
3885806565,1255832.6
7905200205,441669.6
5727500102,326853.8
3585220070,400869.94
2078500210,538402.94
1839920050,360953.75
534000080,312328.94
856000255,580544.1
4141010110,1554685.5
9558040820,589727.44
7768700315,905910.4
2796100640,282875.53
1922059010,215434.02
3448000542,262454.7
3883100220,295648.7
7237301210,280955.12
3893100456,997907.1
9578501110,321650.2
6145601995,452857.72
4024100120,327946.0
8899000050,342710.8
3396820010,537813.3
6749700117,375075.25
1954400060,531562.3
3303970100,661740.9
2540850070,450443.9
3797000745,528228.5
7883603700,247823.94
3438501452,338741.34
3530210260,716071.6
3598600049,186476.97
731500170,328881.53
7129304375,188390.48
263000006,402482.7
7212660560,317864.62
1112700010,396165.28
3420069060,678136.9
2473000470,459915.5
8691390980,747865.4
6184700100,448996.4
4476400275,335845.06
2968801240,261880.39
1529300160,422326.38
7640400070,618682.5
7016100380,447490.84
2172000890,442309.03
4035900015,696506.3
9528104660,1020062.9
507100005,377735.56
2783100160,413447.06
3629921140,883305.25
1099750610,241672.02
1330300451,1164556.4
2757000030,734887.4
2114700190,341804.38
